sample start (ns), sample end (ns), package-0 (J), core (J), dram (J), amdgpu-pci-0300#power1_average (W), integrated amdgpu-pci-0300#power1_average (J),
1704477388633684467, 1704477388733063678, 0.556883, 0.211059, 0.109314, 6.000000, 0.600000, 
1704477388733063678, 1704477388833399266, 0.552245, 0.203368, 0.107543, 7.000000, 0.700000, 
1704477388833399266, 1704477388932672558, 0.558348, 0.206238, 0.107300, 6.000000, 0.600000, 
1704477388932672558, 1704477389033077256, 0.561583, 0.213378, 0.108093, 6.000000, 0.600000, 
1704477389033077256, 1704477389133405114, 0.589110, 0.239868, 0.108886, 6.000000, 0.600000, 
1704477389133405114, 1704477389233686701, 0.566771, 0.211059, 0.108460, 6.000000, 0.600000, 
1704477389233686701, 1704477389333024472, 1.394100, 1.046506, 0.128906, 7.000000, 0.700000, 
1704477389333024472, 1704477389433291041, 0.777098, 0.426573, 0.118957, 7.000000, 0.700000, 
1704477389433291041, 1704477389533676472, 0.565245, 0.209900, 0.109252, 7.000000, 0.700000, 
1704477389533676472, 1704477389633019665, 0.554808, 0.208129, 0.105408, 6.000000, 0.600000, 
1704477389633019665, 1704477389733416157, 0.545897, 0.198120, 0.106384, 6.000000, 0.600000, 
1704477389733416157, 1704477389833711899, 0.566466, 0.210326, 0.110900, 7.000000, 0.700000, 
1704477389833711899, 1704477389933102974, 0.549742, 0.203796, 0.106507, 7.000000, 0.700000, 
1704477389933102974, 1704477390033393238, 0.574706, 0.227111, 0.112365, 7.000000, 0.700000, 
1704477390033393238, 1704477390132667936, 0.607847, 0.254394, 0.110107, 7.000000, 0.700000, 
1704477390132667936, 1704477390233118204, 0.557738, 0.208557, 0.109070, 7.000000, 0.700000, 
1704477390233118204, 1704477390333475964, 0.563780, 0.215942, 0.109741, 7.000000, 0.700000, 
1704477390333475964, 1704477390432711610, 0.576537, 0.223388, 0.106017, 6.000000, 0.600000, 
1704477390432711610, 1704477390533100635, 0.567625, 0.218871, 0.107178, 6.000000, 0.600000, 
1704477390533100635, 1704477390633407919, 0.600036, 0.250793, 0.114624, 7.000000, 0.700000, 
1704477390633407919, 1704477390732719304, 0.621641, 0.270141, 0.104797, 6.000000, 0.600000, 
1704477390732719304, 1704477390833033823, 0.577391, 0.227538, 0.106445, 6.000000, 0.600000, 
1704477390833033823, 1704477390933460262, 0.558104, 0.208801, 0.109557, 6.000000, 0.600000, 
1704477390933460262, 1704477391033731433, 0.559142, 0.205017, 0.106201, 6.000000, 0.600000, 
1704477391033731433, 1704477391133112475, 0.564207, 0.218017, 0.107666, 6.000000, 0.600000, 
1704477391133112475, 1704477391233609134, 0.561644, 0.212096, 0.111084, 7.000000, 0.700000, 
1704477391233609134, 1704477391333025156, 0.551024, 0.200439, 0.104980, 6.000000, 0.600000, 
1704477391333025156, 1704477391433397849, 0.547301, 0.198364, 0.106018, 6.000000, 0.600000, 
1704477391433397849, 1704477391533741194, 0.602660, 0.247985, 0.111572, 6.000000, 0.600000, 
1704477391533741194, 1704477391633135450, 0.595885, 0.249145, 0.109436, 6.000000, 0.600000, 
1704477391633135450, 1704477391733567244, 0.567137, 0.218200, 0.113403, 6.000000, 0.600000, 
1704477391733567244, 1704477391832798986, 1.008908, 0.656249, 0.123962, 7.000000, 0.700000, 
1704477391832798986, 1704477391933098391, 0.632872, 0.285094, 0.116515, 6.000000, 0.600000, 
1704477391933098391, 1704477392033372029, 0.709105, 0.357543, 0.108093, 6.000000, 0.600000, 
1704477392033372029, 1704477392133639676, 0.583922, 0.233642, 0.110230, 6.000000, 0.600000, 
1704477392133639676, 1704477392233008229, 0.562376, 0.211059, 0.107971, 6.000000, 0.600000, 
1704477392233008229, 1704477392333400633, 0.562438, 0.223999, 0.113281, 6.000000, 0.600000, 
1704477392333400633, 1704477392433341619, 1.213253, 0.854978, 0.130676, 7.000000, 0.700000, 
1704477392433341619, 1704477392533701475, 0.639403, 0.279235, 0.109069, 6.000000, 0.600000, 
1704477392533701475, 1704477392632991676, 0.592406, 0.247131, 0.109802, 6.000000, 0.600000, 
1704477392632991676, 1704477392733309679, 0.577635, 0.229308, 0.111999, 6.000000, 0.600000, 
1704477392733309679, 1704477392833596236, 0.829344, 0.475463, 0.116028, 6.000000, 0.600000, 
1704477392833596236, 1704477392932934284, 0.559080, 0.208617, 0.108703, 6.000000, 0.600000, 
1704477392932934284, 1704477393033158520, 0.655089, 0.308471, 0.109741, 7.000000, 0.700000, 
1704477393033158520, 1704477393133490900, 0.710386, 0.356811, 0.110046, 7.000000, 0.700000, 
1704477393133490900, 1704477393232746892, 0.561644, 0.209960, 0.109558, 6.000000, 0.600000, 
1704477393232746892, 1704477393333158856, 0.546080, 0.196716, 0.105957, 7.000000, 0.700000, 
1704477393333158856, 1704477393433453888, 0.568541, 0.219482, 0.110351, 6.000000, 0.600000, 
1704477393433453888, 1704477393532651400, 0.547851, 0.202270, 0.107605, 6.000000, 0.600000, 
1704477393532651400, 1704477393633020392, 0.576841, 0.222351, 0.106567, 7.000000, 0.700000, 
1704477393633020392, 1704477393733344426, 0.556090, 0.206176, 0.108886, 6.000000, 0.600000, 
1704477393733344426, 1704477393833723085, 0.555541, 0.200927, 0.106995, 6.000000, 0.600000, 
1704477393833723085, 1704477393933048992, 0.548216, 0.203552, 0.104675, 6.000000, 0.600000, 
1704477393933048992, 1704477394033469631, 0.554930, 0.205016, 0.108093, 6.000000, 0.600000, 
1704477394033469631, 1704477394132717376, 0.573729, 0.221863, 0.108032, 6.000000, 0.600000, 
1704477394132717376, 1704477394233119758, 0.559264, 0.211242, 0.109496, 7.000000, 0.700000, 
1704477394233119758, 1704477394333451690, 0.550780, 0.200988, 0.108704, 6.000000, 0.600000, 
1704477394333451690, 1704477394432745455, 0.552245, 0.200561, 0.106872, 6.000000, 0.600000, 
1704477394432745455, 1704477394533092916, 0.558714, 0.209960, 0.106689, 6.000000, 0.600000, 
1704477394533092916, 1704477394633475533, 0.595641, 0.246154, 0.112182, 6.000000, 0.600000, 
1704477394633475533, 1704477394732860957, 0.543394, 0.193420, 0.106201, 6.000000, 0.600000, 
1704477394732860957, 1704477394833238274, 0.568602, 0.219421, 0.111511, 7.000000, 0.700000, 
1704477394833238274, 1704477394933600326, 0.557250, 0.207214, 0.107544, 6.000000, 0.600000, 
1704477394933600326, 1704477395032989166, 0.555968, 0.204650, 0.107361, 6.000000, 0.600000, 
1704477395032989166, 1704477395133321755, 0.577879, 0.229553, 0.109130, 6.000000, 0.600000, 
1704477395133321755, 1704477395233649032, 0.547423, 0.197082, 0.106323, 6.000000, 0.600000, 
1704477395233649032, 1704477395332986284, 0.546629, 0.196350, 0.105408, 6.000000, 0.600000, 
1704477395332986284, 1704477395433374474, 0.673155, 0.323424, 0.112243, 7.000000, 0.700000, 
1704477395433374474, 1704477395532654819, 0.543883, 0.196960, 0.106750, 7.000000, 0.700000, 
1704477395532654819, 1704477395632958533, 0.570922, 0.216430, 0.105652, 6.000000, 0.600000, 
1704477395632958533, 1704477395733331332, 0.551024, 0.201782, 0.108459, 6.000000, 0.600000, 
1704477395733331332, 1704477395833680406, 0.536253, 0.187927, 0.106140, 6.000000, 0.600000, 
1704477395833680406, 1704477395933047705, 0.558348, 0.207274, 0.106567, 6.000000, 0.600000, 
1704477395933047705, 1704477396033398156, 0.569762, 0.220703, 0.111145, 7.000000, 0.700000, 
1704477396033398156, 1704477396132653170, 0.566222, 0.220458, 0.106811, 6.000000, 0.600000, 
1704477396132653170, 1704477396233127379, 0.547667, 0.193909, 0.105835, 6.000000, 0.600000, 
1704477396233127379, 1704477396333449867, 0.555418, 0.205749, 0.108398, 6.000000, 0.600000, 
1704477396333449867, 1704477396432718464, 0.541930, 0.195373, 0.106140, 6.000000, 0.600000, 
1704477396432718464, 1704477396533091966, 0.593871, 0.241393, 0.106078, 6.000000, 0.600000, 
1704477396533091966, 1704477396633442553, 0.625059, 0.273742, 0.110657, 7.000000, 0.700000, 
1704477396633442553, 1704477396732704980, 0.532958, 0.187561, 0.106079, 6.000000, 0.600000, 
1704477396732704980, 1704477396833001228, 0.555723, 0.201049, 0.107543, 6.000000, 0.600000, 
1704477396833001228, 1704477396933383258, 0.561400, 0.212280, 0.108887, 6.000000, 0.600000, 
1704477396933383258, 1704477397033695647, 0.557677, 0.209533, 0.108398, 6.000000, 0.600000, 
1704477397033695647, 1704477397132986501, 1.125791, 0.774534, 0.120422, 6.000000, 0.600000, 
1704477397132986501, 1704477397233282600, 0.655455, 0.302856, 0.109375, 7.000000, 0.700000, 
1704477397233282600, 1704477397333641583, 0.551451, 0.203551, 0.106994, 6.000000, 0.600000, 
1704477397333641583, 1704477397432944752, 0.550963, 0.199524, 0.106994, 6.000000, 0.600000, 
1704477397432944752, 1704477397533281799, 0.541868, 0.193359, 0.104859, 6.000000, 0.600000, 
1704477397533281799, 1704477397633715604, 0.585631, 0.235351, 0.110290, 6.000000, 0.600000, 
1704477397633715604, 1704477397733083491, 0.552123, 0.201659, 0.104919, 6.000000, 0.600000, 
1704477397733083491, 1704477397833414382, 0.552489, 0.203064, 0.106140, 7.000000, 0.700000, 
1704477397833414382, 1704477397933736587, 0.560118, 0.211059, 0.110534, 6.000000, 0.600000, 
1704477397933736587, 1704477398033044617, 0.554991, 0.203735, 0.105713, 6.000000, 0.600000, 
1704477398033044617, 1704477398133394998, 0.568236, 0.219237, 0.104797, 6.000000, 0.600000, 
1704477398133394998, 1704477398233698846, 0.562254, 0.212585, 0.107666, 6.000000, 0.600000, 
1704477398233698846, 1704477398333099989, 0.561156, 0.209777, 0.107299, 6.000000, 0.600000, 
1704477398333099989, 1704477398433410280, 0.614989, 0.268005, 0.108520, 7.000000, 0.700000, 
1704477398433410280, 1704477398533661687, 0.642698, 0.291808, 0.108826, 6.000000, 0.600000, 
1704477398533661687, 1704477398633079238, 0.569823, 0.217529, 0.107421, 6.000000, 0.600000, 
1704477398633079238, 1704477398733375757, 0.546263, 0.197876, 0.107605, 6.000000, 0.600000, 
1704477398733375757, 1704477398833701840, 0.557372, 0.207275, 0.107483, 6.000000, 0.600000, 
1704477398833701840, 1704477398933083840, 0.552672, 0.201232, 0.106018, 6.000000, 0.600000, 
1704477398933083840, 1704477399033489397, 0.578978, 0.231139, 0.110717, 7.000000, 0.700000, 
1704477399033489397, 1704477399132833635, 0.576048, 0.223999, 0.109192, 6.000000, 0.600000, 
1704477399132833635, 1704477399233202379, 0.544799, 0.195617, 0.104309, 6.000000, 0.600000, 
1704477399233202379, 1704477399333579043, 0.545409, 0.196472, 0.106933, 6.000000, 0.600000, 
1704477399333579043, 1704477399432770729, 0.553770, 0.207519, 0.107177, 6.000000, 0.600000, 
1704477399432770729, 1704477399533155020, 0.550170, 0.195373, 0.105774, 6.000000, 0.600000, 
1704477399533155020, 1704477399633448483, 0.581236, 0.233092, 0.108215, 7.000000, 0.700000, 
1704477399633448483, 1704477399732740691, 0.542235, 0.193848, 0.107910, 6.000000, 0.600000, 
1704477399732740691, 1704477399833156454, 0.553526, 0.199767, 0.106445, 6.000000, 0.600000, 
1704477399833156454, 1704477399933483767, 0.559081, 0.210571, 0.109680, 6.000000, 0.600000, 
1704477399933483767, 1704477400032787851, 0.561644, 0.214599, 0.107971, 6.000000, 0.600000, 
1704477400032787851, 1704477400133184544, 0.587157, 0.232788, 0.107910, 6.000000, 0.600000, 
1704477400133184544, 1704477400233547096, 0.573240, 0.224425, 0.114684, 7.000000, 0.700000, 
1704477400233547096, 1704477400332783771, 0.541747, 0.194214, 0.105408, 7.000000, 0.700000, 
1704477400332783771, 1704477400433121417, 0.586729, 0.233153, 0.106445, 7.000000, 0.700000, 
1704477400433121417, 1704477400533476886, 0.571227, 0.221985, 0.108947, 6.000000, 0.600000, 
1704477400533476886, 1704477400632685796, 0.579100, 0.233458, 0.107727, 6.000000, 0.600000, 
1704477400632685796, 1704477400733046242, 0.545592, 0.190674, 0.106384, 6.000000, 0.600000, 
1704477400733046242, 1704477400833305234, 0.563963, 0.214599, 0.110657, 7.000000, 0.700000, 
1704477400833305234, 1704477400933516609, 0.692687, 0.347228, 0.124816, 7.000000, 0.700000, 
1704477400933516609, 1704477401032747263, 2.115900, 1.770625, 0.142151, 8.000000, 0.800000, 
1704477401032747263, 1704477401133107069, 1.519527, 1.149045, 0.126647, 10.000000, 1.000000, 
1704477401133107069, 1704477401233464675, 0.555419, 0.206848, 0.110046, 8.000000, 0.800000, 
1704477401233464675, 1704477401332759902, 0.557982, 0.211181, 0.109741, 7.000000, 0.700000, 
1704477401332759902, 1704477401433166942, 0.577574, 0.223998, 0.109924, 7.000000, 0.700000, 
1704477401433166942, 1704477401533491850, 0.671995, 0.321716, 0.112183, 6.000000, 0.600000, 
1704477401533491850, 1704477401632756829, 0.608763, 0.262511, 0.116393, 8.000000, 0.800000, 
1704477401632756829, 1704477401733169321, 0.583190, 0.229065, 0.113403, 7.000000, 0.700000, 
1704477401733169321, 1704477401833448969, 0.548827, 0.200011, 0.107300, 7.000000, 0.700000, 
1704477401833448969, 1704477401932715203, 0.552305, 0.207092, 0.105530, 7.000000, 0.700000, 
1704477401932715203, 1704477402033105199, 0.590697, 0.235900, 0.115600, 7.000000, 0.700000, 
1704477402033105199, 1704477402133487051, 1.002256, 0.649962, 0.135192, 7.000000, 0.700000, 
1704477402133487051, 1704477402232742829, 0.594664, 0.253295, 0.117859, 7.000000, 0.700000, 
1704477402232742829, 1704477402333087922, 1.810298, 1.445859, 0.142028, 8.000000, 0.800000, 
1704477402333087922, 1704477402433462287, 0.750181, 0.399657, 0.118164, 7.000000, 0.700000, 
1704477402433462287, 1704477402532690155, 0.631590, 0.286620, 0.121216, 7.000000, 0.700000, 
1704477402532690155, 1704477402633076005, 0.673460, 0.333373, 0.124877, 7.000000, 0.700000, 
1704477402633076005, 1704477402733411698, 4.369374, 3.986806, 0.240661, 7.000000, 0.700000, 
1704477402733411698, 1704477402833684136, 1.393673, 1.031675, 0.118835, 7.000000, 0.700000, 
1704477402833684136, 1704477402933025629, 0.575926, 0.224121, 0.104248, 7.000000, 0.700000, 
1704477402933025629, 1704477403033386607, 0.682982, 0.333129, 0.117004, 7.000000, 0.700000, 
1704477403033386607, 1704477403132653621, 0.587279, 0.242980, 0.111694, 7.000000, 0.700000, 
1704477403132653621, 1704477403232938183, 1.919306, 1.582393, 0.145691, 6.000000, 0.600000, 
1704477403232938183, 1704477403333151452, 2.810723, 2.436518, 0.165893, 7.000000, 0.700000, 
1704477403333151452, 1704477403433455368, 1.923396, 1.566890, 0.148071, 9.000000, 0.900000, 
1704477403433455368, 1704477403532715629, 1.083860, 0.735167, 0.126220, 8.000000, 0.800000, 
1704477403532715629, 1704477403633094547, 0.810972, 0.455016, 0.117126, 7.000000, 0.700000, 
1704477403633094547, 1704477403733435153, 1.141232, 0.790830, 0.135925, 7.000000, 0.700000, 
1704477403733435153, 1704477403833702133, 0.795897, 0.452330, 0.130859, 7.000000, 0.700000, 
1704477403833702133, 1704477403932970481, 0.802061, 0.456908, 0.126282, 7.000000, 0.700000, 
1704477403932970481, 1704477404033269028, 1.092404, 0.724364, 0.119995, 7.000000, 0.700000, 
1704477404033269028, 1704477404133586920, 0.654783, 0.307982, 0.125732, 8.000000, 0.800000, 
1704477404133586920, 1704477404232792254, 0.651244, 0.302246, 0.114807, 7.000000, 0.700000, 
1704477404232792254, 1704477404333256803, 0.618223, 0.262939, 0.115478, 7.000000, 0.700000, 
1704477404333256803, 1704477404433569771, 0.615538, 0.265868, 0.117675, 7.000000, 0.700000, 
1704477404433569771, 1704477404532772505, 0.562682, 0.216003, 0.104431, 6.000000, 0.600000, 
1704477404532772505, 1704477404633160463, 0.642332, 0.288024, 0.118042, 7.000000, 0.700000, 
1704477404633160463, 1704477404733532845, 0.562499, 0.214904, 0.111877, 6.000000, 0.600000, 
1704477404733532845, 1704477404832808259, 0.685972, 0.336242, 0.114013, 6.000000, 0.600000, 
1704477404832808259, 1704477404933244415, 0.628234, 0.273193, 0.117859, 7.000000, 0.700000, 
1704477404933244415, 1704477405033546145, 0.634336, 0.284057, 0.120361, 7.000000, 0.700000, 
1704477405033546145, 1704477405132759527, 0.591185, 0.246093, 0.110534, 7.000000, 0.700000, 
1704477405132759527, 1704477405233072588, 0.663268, 0.308715, 0.121277, 7.000000, 0.700000, 
1704477405233072588, 1704477405333301377, 3.071220, 2.712090, 0.217040, 7.000000, 0.700000, 
1704477405333301377, 1704477405433604240, 0.984739, 0.625182, 0.128235, 7.000000, 0.700000, 
1704477405433604240, 1704477405532765258, 0.635313, 0.288756, 0.122680, 7.000000, 0.700000, 
1704477405532765258, 1704477405633047585, 0.670591, 0.315368, 0.117188, 7.000000, 0.700000, 
1704477405633047585, 1704477405733452522, 0.549682, 0.200439, 0.106811, 7.000000, 0.700000, 
1704477405733452522, 1704477405832674932, 0.544188, 0.198242, 0.103332, 6.000000, 0.600000, 
1704477405832674932, 1704477405932974724, 0.624693, 0.275634, 0.122375, 7.000000, 0.700000, 
1704477405932974724, 1704477406033285739, 0.646238, 0.290343, 0.115906, 6.000000, 0.600000, 
1704477406033285739, 1704477406133599256, 0.571715, 0.222656, 0.110107, 6.000000, 0.600000, 
1704477406133599256, 1704477406232796929, 0.552977, 0.207397, 0.108337, 6.000000, 0.600000, 
1704477406232796929, 1704477406333120489, 0.556518, 0.201171, 0.110046, 6.000000, 0.600000, 
1704477406333120489, 1704477406433379898, 0.601866, 0.252624, 0.115783, 7.000000, 0.700000, 
1704477406433379898, 1704477406533662366, 0.707639, 0.356933, 0.111084, 6.000000, 0.600000, 
1704477406533662366, 1704477406632937879, 0.584594, 0.240050, 0.109070, 6.000000, 0.600000, 
1704477406632937879, 1704477406733243232, 0.598021, 0.240905, 0.114074, 6.000000, 0.600000, 
1704477406733243232, 1704477406833593448, 0.553648, 0.203796, 0.110290, 6.000000, 0.600000, 
1704477406833593448, 1704477406932833963, 0.547179, 0.202148, 0.106323, 6.000000, 0.600000, 
1704477406932833963, 1704477407033175473, 0.556151, 0.200988, 0.107605, 6.000000, 0.600000, 
1704477407033175473, 1704477407133545631, 0.579039, 0.230163, 0.108886, 6.000000, 0.600000, 
1704477407133545631, 1704477407232840464, 0.547362, 0.200684, 0.107910, 6.000000, 0.600000, 
1704477407232840464, 1704477407333175016, 0.562132, 0.208007, 0.110718, 6.000000, 0.600000, 
1704477407333175016, 1704477407433554302, 0.647948, 0.297973, 0.123352, 7.000000, 0.700000, 
1704477407433554302, 1704477407532760231, 0.564268, 0.217467, 0.108276, 6.000000, 0.600000, 
1704477407532760231, 1704477407633093037, 0.651915, 0.303405, 0.121032, 7.000000, 0.700000, 
1704477407633093037, 1704477407733412456, 0.678282, 0.320373, 0.112243, 6.000000, 0.600000, 
1704477407733412456, 1704477407833692999, 0.602232, 0.253967, 0.114807, 6.000000, 0.600000, 
1704477407833692999, 1704477407933013675, 0.612120, 0.265807, 0.117371, 7.000000, 0.700000, 
1704477407933013675, 1704477408033388824, 0.560302, 0.204712, 0.106200, 7.000000, 0.700000, 
1704477408033388824, 1704477408133714078, 0.590757, 0.240905, 0.110657, 7.000000, 0.700000, 
1704477408133714078, 1704477408233077797, 0.541015, 0.196044, 0.107238, 6.000000, 0.600000, 
1704477408233077797, 1704477408333414128, 0.555967, 0.200988, 0.108399, 6.000000, 0.600000, 
1704477408333414128, 1704477408433671561, 0.603759, 0.255798, 0.115905, 6.000000, 0.600000, 
1704477408433671561, 1704477408532986115, 0.553465, 0.205200, 0.107849, 6.000000, 0.600000, 
1704477408532986115, 1704477408633372210, 0.586241, 0.232726, 0.107849, 6.000000, 0.600000, 
1704477408633372210, 1704477408732749908, 0.551329, 0.203796, 0.108459, 6.000000, 0.600000, 
1704477408732749908, 1704477408833153582, 0.561767, 0.208068, 0.108398, 6.000000, 0.600000, 
1704477408833153582, 1704477408933441062, 1.430172, 1.080198, 0.132019, 7.000000, 0.700000, 
1704477408933441062, 1704477409032664876, 1.000180, 0.650267, 0.112365, 7.000000, 0.700000, 
1704477409032664876, 1704477409133090266, 0.691344, 0.342223, 0.121765, 7.000000, 0.700000, 
1704477409133090266, 1704477409233488971, 0.737608, 0.381102, 0.123901, 7.000000, 0.700000, 
1704477409233488971, 1704477409332703440, 0.577757, 0.233887, 0.115967, 7.000000, 0.700000, 
1704477409332703440, 1704477409433124079, 0.589720, 0.232665, 0.109191, 7.000000, 0.700000, 
1704477409433124079, 1704477409533406431, 0.614073, 0.264404, 0.117920, 7.000000, 0.700000, 
1704477409533406431, 1704477409633677105, 0.711119, 0.365843, 0.110778, 6.000000, 0.600000, 
1704477409633677105, 1704477409733008071, 1.516537, 1.163450, 0.130005, 7.000000, 0.700000, 
1704477409733008071, 1704477409833337959, 0.664610, 0.308165, 0.117004, 6.000000, 0.600000, 
1704477409833337959, 1704477409932683592, 0.666624, 0.320556, 0.115051, 7.000000, 0.700000, 
1704477409932683592, 1704477410033021993, 0.734678, 0.381713, 0.117309, 7.000000, 0.700000, 
1704477410033021993, 1704477410133372474, 0.669432, 0.314635, 0.121460, 7.000000, 0.700000, 
1704477410133372474, 1704477410233645614, 0.568663, 0.220154, 0.109924, 7.000000, 0.700000, 
1704477410233645614, 1704477410333001291, 0.724730, 0.375670, 0.122009, 7.000000, 0.700000, 
1704477410333001291, 1704477410433280860, 0.640867, 0.286315, 0.121093, 7.000000, 0.700000, 
1704477410433280860, 1704477410533615213, 0.636718, 0.286438, 0.115112, 7.000000, 0.700000, 
1704477410533615213, 1704477410632938244, 0.665830, 0.322386, 0.123901, 7.000000, 0.700000, 
1704477410632938244, 1704477410733249352, 0.709715, 0.350830, 0.119934, 7.000000, 0.700000, 
1704477410733249352, 1704477410833613702, 0.647887, 0.297545, 0.119324, 7.000000, 0.700000, 
1704477410833613702, 1704477410932982758, 0.601561, 0.255615, 0.116027, 7.000000, 0.700000, 
1704477410932982758, 1704477411033325984, 0.565977, 0.212280, 0.110840, 6.000000, 0.600000, 
1704477411033325984, 1704477411133602546, 0.975706, 0.626036, 0.124450, 7.000000, 0.700000, 
1704477411133602546, 1704477411232792169, 0.580748, 0.231261, 0.104858, 6.000000, 0.600000, 
1704477411232792169, 1704477411333200073, 0.611387, 0.257507, 0.117676, 7.000000, 0.700000, 
1704477411333200073, 1704477411433498601, 0.663634, 0.313842, 0.119262, 7.000000, 0.700000, 
1704477411433498601, 1704477411532721996, 0.641356, 0.294433, 0.114685, 7.000000, 0.700000, 
1704477411532721996, 1704477411633134923, 0.637327, 0.287780, 0.119567, 7.000000, 0.700000, 
1704477411633134923, 1704477411733403838, 0.555907, 0.202453, 0.107910, 6.000000, 0.600000, 
1704477411733403838, 1704477411833718644, 0.644896, 0.295043, 0.121155, 7.000000, 0.700000, 
1704477411833718644, 1704477411933105899, 0.558592, 0.208434, 0.108215, 7.000000, 0.700000, 
1704477411933105899, 1704477412033541097, 0.550658, 0.200684, 0.108947, 6.000000, 0.600000, 
1704477412033541097, 1704477412132763433, 0.580809, 0.235351, 0.107605, 6.000000, 0.600000, 
1704477412132763433, 1704477412233140836, 0.539855, 0.189696, 0.107055, 6.000000, 0.600000, 
1704477412233140836, 1704477412333545575, 0.558409, 0.205017, 0.109131, 6.000000, 0.600000, 
1704477412333545575, 1704477412432740292, 0.555479, 0.209411, 0.108032, 7.000000, 0.700000, 
1704477412432740292, 1704477412533127653, 0.542846, 0.192504, 0.104553, 7.000000, 0.700000, 
1704477412533127653, 1704477412633388365, 0.587278, 0.233032, 0.109008, 7.000000, 0.700000, 
1704477412633388365, 1704477412733676415, 0.548400, 0.198608, 0.105103, 6.000000, 0.600000, 
1704477412733676415, 1704477412833016980, 0.613402, 0.266051, 0.119506, 7.000000, 0.700000, 
1704477412833016980, 1704477412933357648, 0.623899, 0.269531, 0.118286, 7.000000, 0.700000, 
1704477412933357648, 1704477413033658204, 0.580199, 0.229308, 0.108093, 7.000000, 0.700000, 
1704477413033658204, 1704477413133060272, 0.573790, 0.229492, 0.106445, 6.000000, 0.600000, 
1704477413133060272, 1704477413233439475, 0.554137, 0.198913, 0.106933, 6.000000, 0.600000, 
1704477413233439475, 1704477413333725358, 0.563658, 0.213989, 0.108704, 7.000000, 0.700000, 
1704477413333725358, 1704477413433066938, 0.639464, 0.297423, 0.119079, 7.000000, 0.700000, 
1704477413433066938, 1704477413533401278, 0.661863, 0.303222, 0.112365, 7.000000, 0.700000, 
1704477413533401278, 1704477413632658669, 0.688170, 0.340454, 0.119690, 7.000000, 0.700000, 
1704477413632658669, 1704477413732995084, 0.604002, 0.255370, 0.116638, 7.000000, 0.700000, 
1704477413732995084, 1704477413833380790, 0.872374, 0.515196, 0.125732, 7.000000, 0.700000, 
1704477413833380790, 1704477413933693304, 0.601316, 0.252746, 0.106750, 6.000000, 0.600000, 
1704477413933693304, 1704477414033056963, 0.617858, 0.271667, 0.115662, 7.000000, 0.700000, 
1704477414033056963, 1704477414133427092, 0.574034, 0.219421, 0.107848, 7.000000, 0.700000, 
1704477414133427092, 1704477414232686200, 0.546141, 0.199584, 0.109863, 7.000000, 0.700000, 
1704477414232686200, 1704477414333013551, 0.566405, 0.218811, 0.110352, 6.000000, 0.600000, 
1704477414333013551, 1704477414433343636, 0.581053, 0.225341, 0.106140, 6.000000, 0.600000, 
1704477414433343636, 1704477414533688645, 0.684874, 0.333251, 0.119079, 7.000000, 0.700000, 
1704477414533688645, 1704477414633002513, 0.660093, 0.313537, 0.117431, 7.000000, 0.700000, 
1704477414633002513, 1704477414733281769, 0.753783, 0.399596, 0.114258, 6.000000, 0.600000, 
1704477414733281769, 1704477414833508582, 0.902097, 0.554625, 0.123962, 7.000000, 0.700000, 
1704477414833508582, 1704477414932675653, 0.867796, 0.518554, 0.123107, 7.000000, 0.700000, 
1704477414932675653, 1704477415033071852, 0.608641, 0.257567, 0.113159, 7.000000, 0.700000, 
1704477415033071852, 1704477415133450143, 0.587400, 0.234436, 0.109253, 6.000000, 0.600000, 
1704477415133450143, 1704477415232716533, 0.625182, 0.276305, 0.116577, 6.000000, 0.600000, 
1704477415232716533, 1704477415332979665, 0.607115, 0.258056, 0.114929, 7.000000, 0.700000, 
1704477415332979665, 1704477415433215768, 0.699217, 0.352233, 0.115966, 6.000000, 0.600000, 
1704477415433215768, 1704477415533547741, 0.583922, 0.226257, 0.112793, 6.000000, 0.600000, 
1704477415533547741, 1704477415632801706, 0.905759, 0.556334, 0.124084, 7.000000, 0.700000, 
1704477415632801706, 1704477415733205083, 0.600829, 0.251525, 0.108764, 6.000000, 0.600000, 
1704477415733205083, 1704477415833491187, 0.626585, 0.272216, 0.120422, 7.000000, 0.700000, 
1704477415833491187, 1704477415932768900, 0.703367, 0.356322, 0.116089, 7.000000, 0.700000, 
1704477415932768900, 1704477416033143582, 0.561645, 0.211853, 0.110351, 6.000000, 0.600000, 
1704477416033143582, 1704477416133533371, 0.685423, 0.330749, 0.119507, 8.000000, 0.800000, 
1704477416133533371, 1704477416232758637, 0.548948, 0.203368, 0.105957, 7.000000, 0.700000, 
1704477416232758637, 1704477416333050852, 0.604918, 0.255004, 0.113586, 8.000000, 0.800000, 
1704477416333050852, 1704477416433366600, 0.624449, 0.268982, 0.114013, 7.000000, 0.700000, 
1704477416433366600, 1704477416533656601, 0.657225, 0.307311, 0.117004, 7.000000, 0.700000, 
1704477416533656601, 1704477416632958878, 0.636473, 0.292602, 0.117126, 7.000000, 0.700000, 
1704477416632958878, 1704477416733251636, 0.627623, 0.274230, 0.109680, 6.000000, 0.600000, 
1704477416733251636, 1704477416833531154, 0.717100, 0.361938, 0.119507, 7.000000, 0.700000, 
1704477416833531154, 1704477416932760604, 0.676695, 0.330199, 0.122497, 7.000000, 0.700000, 
1704477416932760604, 1704477417033186692, 0.562743, 0.213867, 0.110412, 7.000000, 0.700000, 
